date,price
2018-11-13 20:38:00,182.46
2018-11-14 06:04:00,182.87
2018-11-14 20:32:00,183.99
2018-11-15 21:34:00,183.24
2018-11-16 20:24:00,181.76
2018-11-17 21:50:00,181.03
2018-11-20 00:00:00,180.62
2018-11-20 21:06:00,182.46
2018-11-22 20:46:00,181.35
2018-11-23 20:52:00,182.09
2018-11-24 20:52:00,182.83
2018-11-26 18:52:00,106.98
2018-11-27 20:50:00,108.08
2018-11-28 20:56:00,107.42
2018-11-29 21:32:00,106.33
2018-11-30 20:52:00,106.11
2018-12-01 20:08:00,106.76
2018-12-05 21:14:00,107.64
2018-12-06 20:44:00,107.42
2018-12-07 20:08:00,106.76
2018-12-08 20:24:00,106.11
2018-12-11 10:40:00,181.35
2018-12-11 20:12:00,182.09
2018-12-12 20:48:00,180.98
2018-12-13 20:34:00,179.89
2018-12-14 20:12:00,182.09
2018-12-15 20:44:00,181.35
2018-12-18 20:36:00,179.89
2018-12-20 20:12:00,180.26
2018-12-21 20:18:00,178.11
2018-12-22 20:48:00,178.46
2018-12-25 21:20:00,178.11
2018-12-26 20:28:00,178.46
2018-12-28 20:44:00,176.35
2018-12-29 20:06:00,176.01
2019-01-03 20:32:00,175.32
2019-01-04 20:46:00,176.01
2019-01-05 21:00:00,173.96
2019-01-08 20:40:00,173.62
2019-01-09 20:20:00,173.28
2019-01-10 20:28:00,172.28
2019-01-11 20:52:00,171.29
2019-01-12 21:06:00,171.62
2019-01-15 20:46:00,169.99
2019-01-16 20:44:00,170.32
2019-01-17 20:48:00,169.35
2019-01-18 21:20:00,170.32
2019-01-19 21:08:00,170.97
2019-01-22 21:00:00,171.62
2019-01-24 21:00:00,170.64
2019-01-25 20:30:00,170.32
2019-01-26 20:46:00,169.99
2019-01-29 20:56:00,170.64
2019-01-30 20:48:00,170.32
2019-01-31 20:56:00,171.29
2019-02-06 05:56:00,171.68
2019-02-06 21:36:00,171.03
2019-02-07 21:16:00,171.68
2019-02-08 07:44:00,171.29
2019-02-08 21:02:00,170.97
2019-02-11 11:12:00,171.35
2019-02-12 12:36:00,170.97
2019-02-12 20:16:00,172.95
2019-02-13 21:40:00,172.61
2019-02-14 20:12:00,173.96
2019-02-15 14:50:00,174.35
2019-02-15 21:04:00,173.0
2019-02-17 17:28:00,172.61
2019-02-19 21:08:00,172.28
2019-02-20 20:44:00,171.62
2019-02-21 20:32:00,172.28
2019-02-22 22:58:00,173.34
2019-02-24 10:12:00,171.62
2019-03-03 11:18:00,172.61
2019-03-06 01:18:00,172.95
2019-03-06 22:32:00,172.28
2019-03-07 22:26:00,173.28
2019-03-08 09:40:00,173.67
2019-03-09 05:06:00,175.71
2019-03-09 14:36:00,175.32
2019-03-11 09:56:00,174.63
2019-03-12 13:24:00,175.03
2019-03-12 22:56:00,174.35
2019-03-14 18:42:00,173.67
2019-03-15 12:44:00,173.0
2019-03-17 05:00:00,172.34
2019-03-28 20:36:00,174.01
2019-03-29 07:00:00,173.62
2019-03-30 11:44:00,173.67
2019-04-02 06:50:00,173.96
2019-04-03 17:40:00,171.62
2019-04-03 21:52:00,172.28
2019-04-04 15:56:00,172.67
2019-04-05 22:22:00,172.01
2019-04-06 19:24:00,171.62
2019-04-06 22:22:00,170.97
2019-04-08 15:04:00,171.35
2019-04-10 04:00:00,170.38
2019-04-10 23:46:00,170.05
2019-04-12 04:22:00,169.09
2019-04-14 01:30:00,168.46
2019-04-17 10:58:00,169.41
2019-04-18 22:20:00,169.09
2019-04-19 20:32:00,168.78
2019-04-24 04:48:00,169.09
2019-04-24 22:12:00,169.73
2019-04-25 22:00:00,171.35
2019-04-27 14:56:00,170.7
2019-04-27 22:28:00,170.05
2019-04-30 22:14:00,170.7
2019-05-01 16:42:00,96.97
2019-05-01 21:56:00,96.6
2019-05-02 23:00:00,170.7
2019-05-03 20:20:00,171.68
2019-05-04 20:44:00,169.73
2019-05-07 22:36:00,170.38
2019-05-09 03:40:00,171.03
2019-05-09 20:52:00,171.35
2019-05-10 22:40:00,172.67
2019-05-11 22:12:00,171.68
2019-05-14 22:06:00,172.67
2019-05-17 23:30:00,171.68
2019-05-18 21:00:00,172.01
2019-05-21 20:56:00,171.35
2019-05-22 22:08:00,170.7
2019-05-23 22:20:00,170.38
2019-05-24 21:04:00,171.03
2019-05-30 00:24:00,172.34
2019-05-30 20:04:00,171.68
2019-05-31 22:12:00,172.01
2019-06-02 13:20:00,176.06
2019-06-04 21:16:00,177.45
2019-06-05 20:40:00,175.71
2019-06-07 20:48:00,176.75
2019-06-08 21:18:00,176.06
2019-06-11 22:32:00,172.34
2019-06-12 22:52:00,171.68
2019-06-14 01:58:00,172.01
2019-06-15 03:58:00,172.34
2019-06-15 22:24:00,172.01
2019-06-20 00:04:00,171.68
2019-06-20 21:32:00,170.7
2019-06-21 11:20:00,189.9
2019-06-21 17:16:00,170.7
2019-06-22 09:56:00,169.17
2019-06-22 23:56:00,170.14
2019-06-23 07:44:00,171.68
2019-06-23 15:24:00,127.26
2019-06-25 20:42:00,127.75
2019-06-26 18:16:00,171.56
2019-06-27 00:00:00,171.89
2019-06-27 13:52:00,175.39
2019-06-27 22:08:00,174.38
2019-06-28 11:06:00,175.16
2019-06-29 00:12:00,175.83
2019-06-29 07:16:00,176.22
2019-06-30 03:24:00,176.56
2019-06-30 14:50:00,176.36
2019-07-03 06:08:00,168.59
2019-07-04 07:56:00,167.95
2019-07-05 04:54:00,173.77
2019-07-05 19:44:00,173.39
2019-07-09 09:48:00,174.54
2019-07-10 23:56:00,174.52
2019-07-11 10:48:00,170.27
2019-07-13 00:50:00,169.62
2019-07-14 04:52:00,167.5
2019-07-14 10:16:00,168.65
2019-07-15 11:04:00,166.54
2019-07-16 15:02:00,168.08
2019-07-18 07:08:00,127.02
2019-07-19 12:40:00,126.78
2019-07-20 09:42:00,126.06
2019-07-20 23:52:00,126.78
2019-07-25 08:30:00,127.75
2019-07-25 22:56:00,126.78
2019-07-26 21:32:00,126.54
2019-07-28 21:28:00,126.78
2019-08-01 22:44:00,127.51
2019-08-03 16:36:00,128.0
2019-08-05 00:52:00,128.49
2019-08-06 20:28:00,130.51
2019-08-07 22:32:00,130.25
2019-08-08 21:56:00,130.76
2019-08-09 21:32:00,129.24
2019-08-15 08:12:00,128.99
2019-08-15 20:36:00,131.02
2019-08-16 21:10:00,130.51
2019-08-17 21:44:00,130.76
2019-08-21 03:44:00,132.32
2019-08-21 22:20:00,131.54
2019-08-22 22:32:00,131.02
2019-08-23 22:54:00,132.06
2019-08-24 21:28:00,132.59
2019-08-25 09:28:00,178.86
2019-08-28 12:44:00,175.84
2019-08-28 23:58:00,176.55
2019-08-29 20:18:00,177.61
2019-08-30 14:28:00,180.66
2019-08-30 21:32:00,181.03
2019-08-31 20:32:00,180.3
2019-09-04 05:10:00,181.03
2019-09-04 21:36:00,179.22
2019-09-05 15:46:00,176.2
2019-09-05 22:20:00,197.02
2019-09-06 01:56:00,172.98
2019-09-06 03:56:00,197.02
2019-09-06 20:36:00,172.98
2019-09-08 04:48:00,195.1
2019-09-10 22:10:00,195.48
2019-09-12 10:04:00,194.72
2019-09-15 19:12:00,193.96
2019-09-17 06:14:00,74.11
2019-09-17 11:00:00,193.96
2019-09-18 00:32:00,194.34
2019-09-18 18:42:00,192.68
2019-09-19 05:56:00,193.58
2019-09-19 07:56:00,192.68
2019-09-19 16:34:00,193.58
2019-09-20 11:50:00,171.07
2019-09-20 21:08:00,171.74
2019-09-23 09:12:00,192.68
2019-09-23 16:14:00,194.34
2019-09-24 13:12:00,174.29
2019-09-24 20:20:00,174.63
2019-09-25 21:16:00,174.29
2019-09-26 21:40:00,175.32
2019-09-27 20:48:00,176.35
2019-10-02 02:28:00,176.7
2019-10-03 10:04:00,177.75
2019-10-03 23:22:00,177.4
2019-10-04 20:48:00,176.01
2019-10-05 20:20:00,174.97
2019-10-06 16:16:00,151.7
2019-10-09 06:24:00,151.99
2019-10-10 00:44:00,152.29
2019-10-10 23:08:00,151.99
2019-10-11 20:16:00,151.11
2019-10-12 21:24:00,149.94
2019-10-13 13:46:00,172.95
2019-10-14 08:36:00,149.94
2019-10-15 12:00:00,172.95
2019-10-15 23:00:00,172.61
2019-10-16 10:42:00,267.0
2019-10-16 13:24:00,149.65
2019-10-17 00:10:00,149.36
2019-10-17 10:20:00,172.28
2019-10-17 21:22:00,171.95
2019-10-18 12:32:00,149.08
2019-10-19 13:26:00,171.95
2019-10-20 08:34:00,170.97
2019-10-20 16:36:00,168.46
2019-10-21 18:04:00,170.97
2019-10-22 11:32:00,168.46
2019-10-22 22:06:00,168.78
2019-10-23 22:20:00,169.11
2019-10-24 13:08:00,171.62
2019-10-24 19:34:00,169.11
2019-10-24 23:44:00,168.78
2019-10-27 00:24:00,168.14
2019-10-29 22:16:00,168.78
2019-10-31 21:32:00,168.46
2019-11-01 20:52:00,169.76
2019-11-02 20:16:00,168.78
2019-11-05 22:24:00,169.11
2019-11-06 22:46:00,169.43
2019-11-07 23:40:00,169.11
2019-11-08 21:58:00,168.78
2019-11-10 00:46:00,168.46
2019-11-13 06:40:00,168.78
2019-11-14 07:18:00,170.41
2019-11-15 09:12:00,170.74
2019-11-16 10:52:00,170.41
2019-11-17 14:08:00,169.43
2019-11-21 19:24:00,170.74
2019-11-23 06:52:00,171.07
2019-11-27 05:48:00,171.74
2019-11-27 23:42:00,172.41
2019-11-30 07:00:00,171.74
2019-12-01 04:26:00,172.41
2019-12-03 20:38:00,172.75
2019-12-06 14:22:00,171.41
2019-12-07 10:24:00,171.07
2019-12-08 09:52:00,170.41
2019-12-11 05:32:00,169.76
2019-12-12 03:48:00,170.08
2019-12-13 03:20:00,168.78
2019-12-14 03:54:00,168.14
2019-12-17 22:56:00,167.19
2019-12-20 18:46:00,167.5
2019-12-21 16:26:00,166.87
2019-12-22 18:16:00,167.19
2019-12-26 14:08:00,167.5
2019-12-28 10:52:00,167.19
2019-12-29 09:44:00,161.68
2019-12-30 07:28:00,166.24
2020-01-01 04:46:00,162.59
2020-01-02 04:12:00,167.19
2020-01-03 19:00:00,162.29
2020-01-04 02:02:00,161.68
2020-01-06 03:56:00,162.29
2020-01-09 22:48:00,161.68
2020-01-12 12:04:00,161.37
2020-01-19 02:20:00,160.17
2020-01-20 03:04:00,129.27
2020-01-24 22:40:00,128.53
2020-01-25 21:12:00,161.37
2020-01-30 06:24:00,160.77
2020-01-31 03:42:00,160.47
2020-02-01 03:20:00,161.37
2020-02-02 02:48:00,161.68
2020-02-06 01:44:00,160.17
2020-02-07 11:36:00,159.57
2020-02-08 02:48:00,160.17
2020-02-09 10:18:00,161.07
2020-02-12 01:02:00,160.47
2020-02-13 09:34:00,160.17
2020-02-14 01:24:00,159.87
2020-02-15 07:12:00,159.57
2020-02-15 21:28:00,159.28
2020-02-20 10:48:00,159.57
2020-02-21 01:02:00,159.28
2020-02-22 04:58:00,161.68
2020-02-23 00:12:00,162.29
2020-02-26 07:48:00,163.84
2020-02-28 03:16:00,165.41
2020-02-28 23:48:00,167.35
2020-03-01 22:04:00,168.66
2020-03-04 11:00:00,166.38
2020-03-05 19:04:00,167.02
2020-03-06 03:48:00,167.68
2020-03-07 05:50:00,170.34
2020-03-08 23:20:00,172.74
2020-03-15 00:56:00,188.27
2020-03-18 05:32:00,191.61
2020-03-21 09:56:00,206.37
2020-03-22 02:20:00,209.39
2020-03-25 13:18:00,217.89
2020-03-27 21:48:00,196.9
2020-03-29 10:44:00,200.58
2020-04-01 12:32:00,204.4
2020-04-02 05:28:00,203.44
2020-04-04 12:52:00,208.37
2020-04-06 02:28:00,211.85
2020-04-07 11:44:00,214.63
2020-04-08 21:36:00,208.88
2020-04-10 10:04:00,206.37
2020-04-11 21:24:00,200.12
2020-04-15 12:52:00,344.52
2020-04-18 12:08:00,313.0
2020-04-19 19:44:00,141.7
2020-04-23 12:32:00,165.87
2020-04-26 10:52:00,149.32
2020-04-27 04:40:00,172.39
2020-04-30 12:00:00,469.52
2020-05-09 11:52:00,263.8
2020-08-05 01:38:00,313.0
2020-08-06 21:26:00,302.38
2020-08-18 10:12:00,313.0
2020-08-19 01:40:00,294.94
2020-08-20 06:16:00,313.0
2020-08-24 02:38:00,293.1
2020-08-25 03:06:00,313.0
2020-08-26 02:24:00,293.1
2020-08-27 11:40:00,313.0
2020-08-28 11:04:00,293.1
2020-08-29 04:14:00,313.0
2020-08-29 16:44:00,293.1
2020-08-30 09:50:00,313.0
2020-09-02 09:16:00,293.1
2020-09-04 19:24:00,313.0
2020-09-05 22:10:00,286.56
2020-09-08 01:48:00,293.1
2020-09-11 06:36:00,313.0
2020-09-12 23:14:00,293.1
2020-09-14 14:20:00,313.0
2020-09-14 22:12:00,286.56
2020-09-16 23:12:00,387.89
2020-09-19 01:40:00,278.54
2020-09-19 06:04:00,387.89
2020-09-22 15:36:00,384.25
2020-09-23 21:24:00,381.24
2020-09-24 13:32:00,379.74
2020-09-25 16:48:00,375.24
2020-09-26 12:24:00,369.24
2020-09-27 13:04:00,381.71
2020-09-28 11:58:00,337.45
2020-10-01 02:54:00,313.0
2020-10-07 22:32:00,303.45
2020-10-08 11:16:00,313.0
2020-10-15 01:04:00,405.74
2020-10-16 01:24:00,345.26
2020-10-17 21:26:00,411.06
2020-10-21 06:14:00,476.0
2020-10-22 01:22:00,411.06
2020-10-23 11:48:00,408.58
2020-10-28 23:16:00,397.23
2020-10-29 07:36:00,476.0
2020-11-01 02:26:00,371.87
2020-11-04 02:08:00,476.0
2020-11-05 05:08:00,371.87
2020-11-05 21:20:00,313.0
2020-11-20 00:40:00,300.64
2020-11-22 05:20:00,313.0
2020-12-10 20:40:00,310.0
2020-12-24 01:30:00,313.0
2020-12-27 07:12:00,310.0
2020-12-28 04:46:00,nan
2020-12-28 07:52:00,310.0
2020-12-31 00:44:00,313.0
2021-01-02 08:12:00,310.0
2021-02-09 00:40:00,253.0
2021-05-06 17:32:00,231.45
2021-05-08 02:00:00,230.61
2021-05-10 01:32:00,229.69
2021-05-12 01:40:00,229.88
2021-05-14 03:52:00,231.0
2021-05-16 03:14:00,229.53
2021-05-20 03:08:00,229.84
2021-05-22 04:44:00,229.53
2021-05-24 01:26:00,229.99
2021-05-25 06:48:00,253.0
2021-05-26 20:28:00,310.0
2021-06-23 04:54:00,313.0
2021-07-06 13:42:00,290.0
2021-08-13 09:42:00,302.0
2021-08-27 08:00:00,341.8
2021-08-27 16:06:00,302.0
2021-09-03 07:50:00,341.8
2021-09-03 16:00:00,302.0
2021-10-19 05:26:00,257.0
2021-11-30 16:52:00,168.0
2021-12-06 13:02:00,164.88
2021-12-10 13:40:00,162.44
2021-12-24 23:18:00,160.61
2022-01-09 06:28:00,158.1
2022-01-30 17:12:00,161.24
2022-02-04 15:36:00,159.26
2022-02-19 13:48:00,157.26
2022-03-03 19:48:00,159.81
2022-03-07 01:20:00,162.36
2022-03-09 16:00:00,165.67
2022-03-12 16:24:00,162.09
2022-03-12 23:08:00,204.24
2022-03-13 06:20:00,204.34
2022-03-15 08:28:00,203.83
2022-03-16 10:32:00,203.06
2022-03-18 11:26:00,200.07
2022-03-21 02:16:00,198.53
2022-03-22 10:24:00,198.92
2022-03-23 06:52:00,204.32
2022-03-28 11:08:00,195.16
2022-03-30 12:28:00,202.09
2022-04-01 09:36:00,201.0
2022-04-02 12:20:00,175.19
2022-04-07 11:32:00,177.77
2022-04-09 09:04:00,202.49
2022-04-10 09:40:00,202.39
2022-04-11 05:28:00,190.98
2022-04-15 02:04:00,196.49
2022-04-19 08:06:00,198.16
2022-04-20 08:12:00,188.28
2022-04-21 07:44:00,189.78
2022-04-22 19:24:00,202.19
2022-04-25 07:36:00,204.79
2022-04-27 09:14:00,205.39
2022-05-05 11:40:00,204.69
2022-05-07 06:34:00,201.99
2022-05-11 04:08:00,203.29
2022-05-16 04:56:00,200.6
2022-05-18 04:48:00,199.1
2022-05-20 09:04:00,198.8
2022-05-23 14:22:00,198.0
